trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,original_price_scraping,BasicSeat
00009,60000,71801,IRYO,IRYO,2025-10-13 20:22:00,2025-10-13 23:14:00,0 days 02:52:00,00009_13-10-2025-20.22,28.41,31.92
00020,60000,71801,AVE,AVE,2025-10-13 20:27:00,2025-10-13 23:48:00,0 days 03:21:00,00020_13-10-2025-20.27,17.25,27.44
00005,60000,71801,OUIGO,OUIGO,2025-10-13 21:02:00,2025-10-13 23:54:00,0 days 02:52:00,00005_13-10-2025-21.02,19.0,22.86
00007,60000,71801,AVE,AVE,2025-10-13 21:07:00,2025-10-13 23:59:00,0 days 02:52:00,00007_13-10-2025-21.07,28.75,53.33
00001,60000,71801,AVLO,AVLO,2025-10-14 06:12:00,2025-10-14 08:49:00,0 days 02:37:00,00001_14-10-2025-06.12,29.0,43.86
00002,60000,71801,IRYO,IRYO,2025-10-14 06:22:00,2025-10-14 08:59:00,0 days 02:37:00,00002_14-10-2025-06.22,29.26,24.76
00003,60000,71801,AVE,AVE,2025-10-14 06:27:00,2025-10-14 09:25:00,0 days 02:58:00,00003_14-10-2025-06.27,34.45,56.17
00004,60000,71801,AVE,AVE,2025-10-14 06:57:00,2025-10-14 09:34:00,0 days 02:37:00,00004_14-10-2025-06.57,94.9,137.1
00005,60000,71801,OUIGO,OUIGO,2025-10-14 07:02:00,2025-10-14 09:54:00,0 days 02:52:00,00005_14-10-2025-07.02,29.0,55.25
00002,60000,71801,IRYO,IRYO,2025-10-14 07:22:00,2025-10-14 09:59:00,0 days 02:37:00,00002_14-10-2025-07.22,27.58,40.99
00006,60000,71801,AVE,AVE,2025-10-14 07:27:00,2025-10-14 10:46:00,0 days 03:19:00,00006_14-10-2025-07.27,28.75,44.08
00004,60000,71801,AVE,AVE,2025-10-14 07:57:00,2025-10-14 10:34:00,0 days 02:37:00,00004_14-10-2025-07.57,33.9,47.33
00007,60000,71801,AVE,AVE,2025-10-14 08:27:00,2025-10-14 11:19:00,0 days 02:52:00,00007_14-10-2025-08.27,57.45,70.34
00002,60000,71801,IRYO,IRYO,2025-10-14 08:32:00,2025-10-14 11:09:00,0 days 02:37:00,00002_14-10-2025-08.32,28.41,43.22
00008,60000,71801,AVE,AVE,2025-10-14 08:57:00,2025-10-14 11:41:00,0 days 02:44:00,00008_14-10-2025-08.57,33.9,51.42
00009,60000,71801,IRYO,IRYO,2025-10-14 09:22:00,2025-10-14 12:14:00,0 days 02:52:00,00009_14-10-2025-09.22,30.14,48.3
00010,60000,71801,AVE,AVE,2025-10-14 09:27:00,2025-10-14 12:41:00,0 days 03:14:00,00010_14-10-2025-09.27,57.45,80.59
00009,60000,71801,IRYO,IRYO,2025-10-14 09:57:00,2025-10-14 12:49:00,0 days 02:52:00,00009_14-10-2025-09.57,36.89,22.65
00011,60000,71801,OUIGO,OUIGO,2025-10-14 10:02:00,2025-10-14 13:04:00,0 days 03:02:00,00011_14-10-2025-10.02,29.0,26.4
00012,60000,71801,AVLO,AVLO,2025-10-14 10:27:00,2025-10-14 13:19:00,0 days 02:52:00,00012_14-10-2025-10.27,29.0,43.12
00009,60000,71801,IRYO,IRYO,2025-10-14 11:22:00,2025-10-14 14:14:00,0 days 02:52:00,00009_14-10-2025-11.22,31.97,41.45
00006,60000,71801,AVE,AVE,2025-10-14 11:27:00,2025-10-14 14:46:00,0 days 03:19:00,00006_14-10-2025-11.27,28.75,38.84
00009,60000,71801,IRYO,IRYO,2025-10-14 12:22:00,2025-10-14 15:14:00,0 days 02:52:00,00009_14-10-2025-12.22,30.14,49.27
00013,60000,71801,AVE,AVE,2025-10-14 12:27:00,2025-10-14 15:44:00,0 days 03:17:00,00013_14-10-2025-12.27,40.7,70.7
00004,60000,71801,AVE,AVE,2025-10-14 12:57:00,2025-10-14 15:34:00,0 days 02:37:00,00004_14-10-2025-12.57,33.9,33.2
00014,60000,71801,AVE INT,AVE INT,2025-10-14 13:18:00,2025-10-14 16:22:00,0 days 03:04:00,00014_14-10-2025-13.18,40.2,57.89
00009,60000,71801,IRYO,IRYO,2025-10-14 14:02:00,2025-10-14 16:54:00,0 days 02:52:00,00009_14-10-2025-14.02,28.41,41.47
00015,60000,71801,OUIGO,OUIGO,2025-10-14 14:12:00,2025-10-14 16:49:00,0 days 02:37:00,00015_14-10-2025-14.12,29.0,34.48
00016,60000,71801,AVE,AVE,2025-10-14 14:27:00,2025-10-14 17:24:00,0 days 02:57:00,00016_14-10-2025-14.27,57.45,91.61
00017,60000,71801,IRYO,IRYO,2025-10-14 14:42:00,2025-10-14 17:41:00,0 days 02:59:00,00017_14-10-2025-14.42,31.82,35.64
00004,60000,71801,AVE,AVE,2025-10-14 14:57:00,2025-10-14 17:34:00,0 days 02:37:00,00004_14-10-2025-14.57,33.9,50.33
00018,60000,71801,AVLO,AVLO,2025-10-14 15:27:00,2025-10-14 18:46:00,0 days 03:19:00,00018_14-10-2025-15.27,25.0,37.13
00004,60000,71801,AVE,AVE,2025-10-14 15:57:00,2025-10-14 18:34:00,0 days 02:37:00,00004_14-10-2025-15.57,27.1,50.87
00007,60000,71801,AVE,AVE,2025-10-14 16:27:00,2025-10-14 19:19:00,0 days 02:52:00,00007_14-10-2025-16.27,28.75,51.3
00002,60000,71801,IRYO,IRYO,2025-10-14 16:37:00,2025-10-14 19:14:00,0 days 02:37:00,00002_14-10-2025-16.37,28.41,31.17
00004,60000,71801,AVE,AVE,2025-10-14 16:57:00,2025-10-14 19:34:00,0 days 02:37:00,00004_14-10-2025-16.57,47.45,73.73
00015,60000,71801,OUIGO,OUIGO,2025-10-14 17:17:00,2025-10-14 19:54:00,0 days 02:37:00,00015_14-10-2025-17.17,33.0,28.19
00009,60000,71801,IRYO,IRYO,2025-10-14 17:22:00,2025-10-14 20:14:00,0 days 02:52:00,00009_14-10-2025-17.22,29.26,32.25
00006,60000,71801,AVE,AVE,2025-10-14 17:27:00,2025-10-14 20:46:00,0 days 03:19:00,00006_14-10-2025-17.27,45.95,67.85
00004,60000,71801,AVE,AVE,2025-10-14 17:57:00,2025-10-14 20:34:00,0 days 02:37:00,00004_14-10-2025-17.57,57.45,77.41
00016,60000,71801,AVE,AVE,2025-10-14 18:27:00,2025-10-14 21:24:00,0 days 02:57:00,00016_14-10-2025-18.27,45.95,60.7
00002,60000,71801,IRYO,IRYO,2025-10-14 18:32:00,2025-10-14 21:09:00,0 days 02:37:00,00002_14-10-2025-18.32,28.41,16.53
00004,60000,71801,AVE,AVE,2025-10-14 18:57:00,2025-10-14 21:34:00,0 days 02:37:00,00004_14-10-2025-18.57,27.1,38.11
00009,60000,71801,IRYO,IRYO,2025-10-14 19:29:00,2025-10-14 22:21:00,0 days 02:52:00,00009_14-10-2025-19.29,34.77,40.47
00019,60000,71801,AVLO,AVLO,2025-10-14 19:34:00,2025-10-14 22:55:00,0 days 03:21:00,00019_14-10-2025-19.34,25.0,37.34
00004,60000,71801,AVE,AVE,2025-10-14 20:05:00,2025-10-14 22:42:00,0 days 02:37:00,00004_14-10-2025-20.05,33.9,61.97
00009,60000,71801,IRYO,IRYO,2025-10-14 20:22:00,2025-10-14 23:14:00,0 days 02:52:00,00009_14-10-2025-20.22,26.78,49.28
00020,60000,71801,AVE,AVE,2025-10-14 20:27:00,2025-10-14 23:48:00,0 days 03:21:00,00020_14-10-2025-20.27,28.75,49.21
00005,60000,71801,OUIGO,OUIGO,2025-10-14 21:02:00,2025-10-14 23:54:00,0 days 02:52:00,00005_14-10-2025-21.02,29.0,37.13
00007,60000,71801,AVE,AVE,2025-10-14 21:07:00,2025-10-14 23:59:00,0 days 02:52:00,00007_14-10-2025-21.07,34.45,60.53
00001,60000,71801,AVLO,AVLO,2025-10-15 06:12:00,2025-10-15 08:49:00,0 days 02:37:00,00001_15-10-2025-06.12,29.0,44.4
00002,60000,71801,IRYO,IRYO,2025-10-15 06:22:00,2025-10-15 08:59:00,0 days 02:37:00,00002_15-10-2025-06.22,27.58,39.52
00003,60000,71801,AVE,AVE,2025-10-15 06:27:00,2025-10-15 09:25:00,0 days 02:58:00,00003_15-10-2025-06.27,40.2,60.4
00004,60000,71801,AVE,AVE,2025-10-15 06:57:00,2025-10-15 09:34:00,0 days 02:37:00,00004_15-10-2025-06.57,81.35,142.57
00005,60000,71801,OUIGO,OUIGO,2025-10-15 07:02:00,2025-10-15 09:54:00,0 days 02:52:00,00005_15-10-2025-07.02,33.0,47.73
00002,60000,71801,IRYO,IRYO,2025-10-15 07:22:00,2025-10-15 09:59:00,0 days 02:37:00,00002_15-10-2025-07.22,28.41,18.37
00006,60000,71801,AVE,AVE,2025-10-15 07:27:00,2025-10-15 10:46:00,0 days 03:19:00,00006_15-10-2025-07.27,28.75,30.52
00004,60000,71801,AVE,AVE,2025-10-15 07:57:00,2025-10-15 10:34:00,0 days 02:37:00,00004_15-10-2025-07.57,40.7,75.0
00007,60000,71801,AVE,AVE,2025-10-15 08:27:00,2025-10-15 11:19:00,0 days 02:52:00,00007_15-10-2025-08.27,68.95,101.74
00002,60000,71801,IRYO,IRYO,2025-10-15 08:32:00,2025-10-15 11:09:00,0 days 02:37:00,00002_15-10-2025-08.32,35.57,49.03
00008,60000,71801,AVE,AVE,2025-10-15 08:57:00,2025-10-15 11:41:00,0 days 02:44:00,00008_15-10-2025-08.57,40.7,60.05
00009,60000,71801,IRYO,IRYO,2025-10-15 09:22:00,2025-10-15 12:14:00,0 days 02:52:00,00009_15-10-2025-09.22,31.97,17.78
00010,60000,71801,AVE,AVE,2025-10-15 09:27:00,2025-10-15 12:41:00,0 days 03:14:00,00010_15-10-2025-09.27,57.45,77.82
00009,60000,71801,IRYO,IRYO,2025-10-15 09:57:00,2025-10-15 12:49:00,0 days 02:52:00,00009_15-10-2025-09.57,34.77,21.18
00011,60000,71801,OUIGO,OUIGO,2025-10-15 10:02:00,2025-10-15 13:04:00,0 days 03:02:00,00011_15-10-2025-10.02,39.0,46.37
00012,60000,71801,AVLO,AVLO,2025-10-15 10:27:00,2025-10-15 13:19:00,0 days 02:52:00,00012_15-10-2025-10.27,39.0,55.25
00009,60000,71801,IRYO,IRYO,2025-10-15 11:22:00,2025-10-15 14:14:00,0 days 02:52:00,00009_15-10-2025-11.22,39.56,36.57
00006,60000,71801,AVE,AVE,2025-10-15 11:27:00,2025-10-15 14:46:00,0 days 03:19:00,00006_15-10-2025-11.27,40.2,68.38
00009,60000,71801,IRYO,IRYO,2025-10-15 12:22:00,2025-10-15 15:14:00,0 days 02:52:00,00009_15-10-2025-12.22,35.57,30.74
00013,60000,71801,AVE,AVE,2025-10-15 12:27:00,2025-10-15 15:44:00,0 days 03:17:00,00013_15-10-2025-12.27,40.7,69.66
00004,60000,71801,AVE,AVE,2025-10-15 12:57:00,2025-10-15 15:34:00,0 days 02:37:00,00004_15-10-2025-12.57,40.7,36.06
00014,60000,71801,AVE INT,AVE INT,2025-10-15 13:18:00,2025-10-15 16:22:00,0 days 03:04:00,00014_15-10-2025-13.18,40.2,57.89
00009,60000,71801,IRYO,IRYO,2025-10-15 14:02:00,2025-10-15 16:54:00,0 days 02:52:00,00009_15-10-2025-14.02,35.57,28.03
00015,60000,71801,OUIGO,OUIGO,2025-10-15 14:12:00,2025-10-15 16:49:00,0 days 02:37:00,00015_15-10-2025-14.12,33.0,52.3
00016,60000,71801,AVE,AVE,2025-10-15 14:27:00,2025-10-15 17:24:00,0 days 02:57:00,00016_15-10-2025-14.27,34.45,41.66
00017,60000,71801,IRYO,IRYO,2025-10-15 14:42:00,2025-10-15 17:41:00,0 days 02:59:00,00017_15-10-2025-14.42,50.78,47.41
00004,60000,71801,AVE,AVE,2025-10-15 14:57:00,2025-10-15 17:34:00,0 days 02:37:00,00004_15-10-2025-14.57,40.7,41.95
00018,60000,71801,AVLO,AVLO,2025-10-15 15:27:00,2025-10-15 18:46:00,0 days 03:19:00,00018_15-10-2025-15.27,29.0,44.64
00004,60000,71801,AVE,AVE,2025-10-15 15:57:00,2025-10-15 18:34:00,0 days 02:37:00,00004_15-10-2025-15.57,40.7,52.6
00007,60000,71801,AVE,AVE,2025-10-15 16:27:00,2025-10-15 19:19:00,0 days 02:52:00,00007_15-10-2025-16.27,45.95,65.59
00002,60000,71801,IRYO,IRYO,2025-10-15 16:37:00,2025-10-15 19:14:00,0 days 02:37:00,00002_15-10-2025-16.37,35.57,36.11
00004,60000,71801,AVE,AVE,2025-10-15 16:57:00,2025-10-15 19:34:00,0 days 02:37:00,00004_15-10-2025-16.57,108.5,155.9
00015,60000,71801,OUIGO,OUIGO,2025-10-15 17:17:00,2025-10-15 19:54:00,0 days 02:37:00,00015_15-10-2025-17.17,39.0,51.57
00009,60000,71801,IRYO,IRYO,2025-10-15 17:22:00,2025-10-15 20:14:00,0 days 02:52:00,00009_15-10-2025-17.22,31.2,38.02
00006,60000,71801,AVE,AVE,2025-10-15 17:27:00,2025-10-15 20:46:00,0 days 03:19:00,00006_15-10-2025-17.27,45.95,76.02
00004,60000,71801,AVE,AVE,2025-10-15 17:57:00,2025-10-15 20:34:00,0 days 02:37:00,00004_15-10-2025-17.57,45.95,86.45
00016,60000,71801,AVE,AVE,2025-10-15 18:27:00,2025-10-15 21:24:00,0 days 02:57:00,00016_15-10-2025-18.27,57.45,76.32
00002,60000,71801,IRYO,IRYO,2025-10-15 18:32:00,2025-10-15 21:09:00,0 days 02:37:00,00002_15-10-2025-18.32,35.57,40.26
00004,60000,71801,AVE,AVE,2025-10-15 18:57:00,2025-10-15 21:34:00,0 days 02:37:00,00004_15-10-2025-18.57,94.9,147.54
00009,60000,71801,IRYO,IRYO,2025-10-15 19:29:00,2025-10-15 22:21:00,0 days 02:52:00,00009_15-10-2025-19.29,34.77,17.49
00019,60000,71801,AVLO,AVLO,2025-10-15 19:34:00,2025-10-15 22:55:00,0 days 03:21:00,00019_15-10-2025-19.34,25.0,41.87
00004,60000,71801,AVE,AVE,2025-10-15 20:05:00,2025-10-15 22:42:00,0 days 02:37:00,00004_15-10-2025-20.05,40.7,55.32
00009,60000,71801,IRYO,IRYO,2025-10-15 20:22:00,2025-10-15 23:14:00,0 days 02:52:00,00009_15-10-2025-20.22,29.26,18.01
00020,60000,71801,AVE,AVE,2025-10-15 20:27:00,2025-10-15 23:48:00,0 days 03:21:00,00020_15-10-2025-20.27,34.45,50.33
00005,60000,71801,OUIGO,OUIGO,2025-10-15 21:02:00,2025-10-15 23:54:00,0 days 02:52:00,00005_15-10-2025-21.02,33.0,35.97
00007,60000,71801,AVE,AVE,2025-10-15 21:07:00,2025-10-15 23:59:00,0 days 02:52:00,00007_15-10-2025-21.07,45.85,76.18
00001,60000,71801,AVLO,AVLO,2025-10-16 06:12:00,2025-10-16 08:49:00,0 days 02:37:00,00001_16-10-2025-06.12,25.0,35.92
00002,60000,71801,IRYO,IRYO,2025-10-16 06:22:00,2025-10-16 08:59:00,0 days 02:37:00,00002_16-10-2025-06.22,29.26,37.26
00003,60000,71801,AVE,AVE,2025-10-16 06:27:00,2025-10-16 09:25:00,0 days 02:58:00,00003_16-10-2025-06.27,34.45,37.09
00004,60000,71801,AVE,AVE,2025-10-16 06:57:00,2025-10-16 09:34:00,0 days 02:37:00,00004_16-10-2025-06.57,54.25,85.96
00005,60000,71801,OUIGO,OUIGO,2025-10-16 07:02:00,2025-10-16 09:54:00,0 days 02:52:00,00005_16-10-2025-07.02,33.0,48.96
00002,60000,71801,IRYO,IRYO,2025-10-16 07:22:00,2025-10-16 09:59:00,0 days 02:37:00,00002_16-10-2025-07.22,31.04,32.66
00006,60000,71801,AVE,AVE,2025-10-16 07:27:00,2025-10-16 10:46:00,0 days 03:19:00,00006_16-10-2025-07.27,34.45,53.29
00004,60000,71801,AVE,AVE,2025-10-16 07:57:00,2025-10-16 10:34:00,0 days 02:37:00,00004_16-10-2025-07.57,40.7,46.78
00007,60000,71801,AVE,AVE,2025-10-16 08:27:00,2025-10-16 11:19:00,0 days 02:52:00,00007_16-10-2025-08.27,45.95,66.12
00002,60000,71801,IRYO,IRYO,2025-10-16 08:32:00,2025-10-16 11:09:00,0 days 02:37:00,00002_16-10-2025-08.32,44.01,50.57
00008,60000,71801,AVE,AVE,2025-10-16 08:57:00,2025-10-16 11:41:00,0 days 02:44:00,00008_16-10-2025-08.57,54.25,70.55
00009,60000,71801,IRYO,IRYO,2025-10-16 09:22:00,2025-10-16 12:14:00,0 days 02:52:00,00009_16-10-2025-09.22,55.5,63.95
00010,60000,71801,AVE,AVE,2025-10-16 09:27:00,2025-10-16 12:41:00,0 days 03:14:00,00010_16-10-2025-09.27,45.95,50.21
00009,60000,71801,IRYO,IRYO,2025-10-16 09:57:00,2025-10-16 12:49:00,0 days 02:52:00,00009_16-10-2025-09.57,50.78,58.92
00011,60000,71801,OUIGO,OUIGO,2025-10-16 10:02:00,2025-10-16 13:04:00,0 days 03:02:00,00011_16-10-2025-10.02,45.0,52.19
00012,60000,71801,AVLO,AVLO,2025-10-16 10:27:00,2025-10-16 13:19:00,0 days 02:52:00,00012_16-10-2025-10.27,45.0,58.69
00009,60000,71801,IRYO,IRYO,2025-10-16 11:22:00,2025-10-16 14:14:00,0 days 02:52:00,00009_16-10-2025-11.22,54.46,37.97
00006,60000,71801,AVE,AVE,2025-10-16 11:27:00,2025-10-16 14:46:00,0 days 03:19:00,00006_16-10-2025-11.27,45.95,51.62
00009,60000,71801,IRYO,IRYO,2025-10-16 12:22:00,2025-10-16 15:14:00,0 days 02:52:00,00009_16-10-2025-12.22,48.96,47.39
00013,60000,71801,AVE,AVE,2025-10-16 12:27:00,2025-10-16 15:44:00,0 days 03:17:00,00013_16-10-2025-12.27,40.7,57.74
00004,60000,71801,AVE,AVE,2025-10-16 12:57:00,2025-10-16 15:34:00,0 days 02:37:00,00004_16-10-2025-12.57,47.45,79.79
00014,60000,71801,AVE INT,AVE INT,2025-10-16 13:18:00,2025-10-16 16:22:00,0 days 03:04:00,00014_16-10-2025-13.18,45.95,66.17
00004,60000,71801,AVE,AVE,2025-10-16 13:57:00,2025-10-16 16:34:00,0 days 02:37:00,00004_16-10-2025-13.57,,
00009,60000,71801,IRYO,IRYO,2025-10-16 14:02:00,2025-10-16 16:54:00,0 days 02:52:00,00009_16-10-2025-14.02,39.56,
00015,60000,71801,OUIGO,OUIGO,2025-10-16 14:12:00,2025-10-16 16:49:00,0 days 02:37:00,00015_16-10-2025-14.12,33.0,
00016,60000,71801,AVE,AVE,2025-10-16 14:27:00,2025-10-16 17:24:00,0 days 02:57:00,00016_16-10-2025-14.27,68.95,83.88
00017,60000,71801,IRYO,IRYO,2025-10-16 14:42:00,2025-10-16 17:41:00,0 days 02:59:00,00017_16-10-2025-14.42,41.04,37.11
00004,60000,71801,AVE,AVE,2025-10-16 14:57:00,2025-10-16 17:34:00,0 days 02:37:00,00004_16-10-2025-14.57,67.8,87.37
00018,60000,71801,AVLO,AVLO,2025-10-16 15:27:00,2025-10-16 18:46:00,0 days 03:19:00,00018_16-10-2025-15.27,35.0,47.04
00004,60000,71801,AVE,AVE,2025-10-16 15:57:00,2025-10-16 18:34:00,0 days 02:37:00,00004_16-10-2025-15.57,81.35,131.74
00007,60000,71801,AVE,AVE,2025-10-16 16:27:00,2025-10-16 19:19:00,0 days 02:52:00,00007_16-10-2025-16.27,57.45,90.25
00002,60000,71801,IRYO,IRYO,2025-10-16 16:37:00,2025-10-16 19:14:00,0 days 02:37:00,00002_16-10-2025-16.37,39.56,45.65
00004,60000,71801,AVE,AVE,2025-10-16 16:57:00,2025-10-16 19:34:00,0 days 02:37:00,00004_16-10-2025-16.57,122.05,157.74
00015,60000,71801,OUIGO,OUIGO,2025-10-16 17:17:00,2025-10-16 19:54:00,0 days 02:37:00,00015_16-10-2025-17.17,39.0,55.39
00009,60000,71801,IRYO,IRYO,2025-10-16 17:22:00,2025-10-16 20:14:00,0 days 02:52:00,00009_16-10-2025-17.22,54.46,56.48
00006,60000,71801,AVE,AVE,2025-10-16 17:27:00,2025-10-16 20:46:00,0 days 03:19:00,00006_16-10-2025-17.27,80.45,101.2
00004,60000,71801,AVE,AVE,2025-10-16 17:57:00,2025-10-16 20:34:00,0 days 02:37:00,00004_16-10-2025-17.57,45.95,45.64
00016,60000,71801,AVE,AVE,2025-10-16 18:27:00,2025-10-16 21:24:00,0 days 02:57:00,00016_16-10-2025-18.27,57.45,97.61
00002,60000,71801,IRYO,IRYO,2025-10-16 18:32:00,2025-10-16 21:09:00,0 days 02:37:00,00002_16-10-2025-18.32,32.58,53.37
00004,60000,71801,AVE,AVE,2025-10-16 18:57:00,2025-10-16 21:34:00,0 days 02:37:00,00004_16-10-2025-18.57,67.8,108.48
00009,60000,71801,IRYO,IRYO,2025-10-16 19:29:00,2025-10-16 22:21:00,0 days 02:52:00,00009_16-10-2025-19.29,41.04,34.48
00019,60000,71801,AVLO,AVLO,2025-10-16 19:34:00,2025-10-16 22:55:00,0 days 03:21:00,00019_16-10-2025-19.34,29.0,39.19
00004,60000,71801,AVE,AVE,2025-10-16 20:05:00,2025-10-16 22:42:00,0 days 02:37:00,00004_16-10-2025-20.05,47.45,61.03
00009,60000,71801,IRYO,IRYO,2025-10-16 20:22:00,2025-10-16 23:14:00,0 days 02:52:00,00009_16-10-2025-20.22,29.26,47.54
00020,60000,71801,AVE,AVE,2025-10-16 20:27:00,2025-10-16 23:48:00,0 days 03:21:00,00020_16-10-2025-20.27,40.2,52.28
00005,60000,71801,OUIGO,OUIGO,2025-10-16 21:02:00,2025-10-16 23:54:00,0 days 02:52:00,00005_16-10-2025-21.02,33.0,30.74
00007,60000,71801,AVE,AVE,2025-10-16 21:07:00,2025-10-16 23:59:00,0 days 02:52:00,00007_16-10-2025-21.07,45.85,67.81
00002,60000,71801,IRYO,IRYO,2025-10-17 06:22:00,2025-10-17 08:59:00,0 days 02:37:00,00002_17-10-2025-06.22,27.58,30.94
00021,60000,71801,AVLO,AVLO,2025-10-17 06:27:00,2025-10-17 09:25:00,0 days 02:58:00,00021_17-10-2025-06.27,19.0,34.88
00004,60000,71801,AVE,AVE,2025-10-17 06:57:00,2025-10-17 09:34:00,0 days 02:37:00,00004_17-10-2025-06.57,40.7,54.34
00005,60000,71801,OUIGO,OUIGO,2025-10-17 07:02:00,2025-10-17 09:54:00,0 days 02:52:00,00005_17-10-2025-07.02,29.0,47.86
00002,60000,71801,IRYO,IRYO,2025-10-17 07:22:00,2025-10-17 09:59:00,0 days 02:37:00,00002_17-10-2025-07.22,30.14,36.27
00006,60000,71801,AVE,AVE,2025-10-17 07:27:00,2025-10-17 10:46:00,0 days 03:19:00,00006_17-10-2025-07.27,57.45,89.03
00004,60000,71801,AVE,AVE,2025-10-17 07:57:00,2025-10-17 10:34:00,0 days 02:37:00,00004_17-10-2025-07.57,40.7,60.88
00002,60000,71801,IRYO,IRYO,2025-10-17 08:32:00,2025-10-17 11:09:00,0 days 02:37:00,00002_17-10-2025-08.32,32.59,43.3
00008,60000,71801,AVE,AVE,2025-10-17 08:57:00,2025-10-17 11:41:00,0 days 02:44:00,00008_17-10-2025-08.57,94.9,149.8
00009,60000,71801,IRYO,IRYO,2025-10-17 09:22:00,2025-10-17 12:14:00,0 days 02:52:00,00009_17-10-2025-09.22,44.01,38.39
00010,60000,71801,AVE,AVE,2025-10-17 09:27:00,2025-10-17 12:41:00,0 days 03:14:00,00010_17-10-2025-09.27,57.45,75.12
00009,60000,71801,IRYO,IRYO,2025-10-17 09:57:00,2025-10-17 12:49:00,0 days 02:52:00,00009_17-10-2025-09.57,57.59,56.99
00011,60000,71801,OUIGO,OUIGO,2025-10-17 10:02:00,2025-10-17 13:04:00,0 days 03:02:00,00011_17-10-2025-10.02,42.0,45.19
00012,60000,71801,AVLO,AVLO,2025-10-17 10:27:00,2025-10-17 13:19:00,0 days 02:52:00,00012_17-10-2025-10.27,49.0,74.47
00009,60000,71801,IRYO,IRYO,2025-10-17 11:22:00,2025-10-17 14:14:00,0 days 02:52:00,00009_17-10-2025-11.22,48.96,67.32
00006,60000,71801,AVE,AVE,2025-10-17 11:27:00,2025-10-17 14:46:00,0 days 03:19:00,00006_17-10-2025-11.27,91.9,136.3
00009,60000,71801,IRYO,IRYO,2025-10-17 12:22:00,2025-10-17 15:14:00,0 days 02:52:00,00009_17-10-2025-12.22,35.57,51.62
00013,60000,71801,AVE,AVE,2025-10-17 12:27:00,2025-10-17 15:44:00,0 days 03:17:00,00013_17-10-2025-12.27,40.7,46.57
00004,60000,71801,AVE,AVE,2025-10-17 12:57:00,2025-10-17 15:34:00,0 days 02:37:00,00004_17-10-2025-12.57,67.8,81.52
00014,60000,71801,AVE INT,AVE INT,2025-10-17 13:18:00,2025-10-17 16:22:00,0 days 03:04:00,00014_17-10-2025-13.18,45.95,66.17
00004,60000,71801,AVE,AVE,2025-10-17 13:57:00,2025-10-17 16:34:00,0 days 02:37:00,00004_17-10-2025-13.57,67.8,92.89
00009,60000,71801,IRYO,IRYO,2025-10-17 14:02:00,2025-10-17 16:54:00,0 days 02:52:00,00009_17-10-2025-14.02,54.46,70.24
00015,60000,71801,OUIGO,OUIGO,2025-10-17 14:12:00,2025-10-17 16:49:00,0 days 02:37:00,00015_17-10-2025-14.12,39.0,61.31
00016,60000,71801,AVE,AVE,2025-10-17 14:27:00,2025-10-17 17:24:00,0 days 02:57:00,00016_17-10-2025-14.27,80.45,120.95
00017,60000,71801,IRYO,IRYO,2025-10-17 14:42:00,2025-10-17 17:41:00,0 days 02:59:00,00017_17-10-2025-14.42,80.1,87.59
00004,60000,71801,AVE,AVE,2025-10-17 14:57:00,2025-10-17 17:34:00,0 days 02:37:00,00004_17-10-2025-14.57,81.35,121.36
00018,60000,71801,AVLO,AVLO,2025-10-17 15:27:00,2025-10-17 18:46:00,0 days 03:19:00,00018_17-10-2025-15.27,45.0,74.77
00004,60000,71801,AVE,AVE,2025-10-17 15:57:00,2025-10-17 18:34:00,0 days 02:37:00,00004_17-10-2025-15.57,81.35,116.86
00007,60000,71801,AVE,AVE,2025-10-17 16:27:00,2025-10-17 19:19:00,0 days 02:52:00,00007_17-10-2025-16.27,68.95,93.26
00002,60000,71801,IRYO,IRYO,2025-10-17 16:37:00,2025-10-17 19:14:00,0 days 02:37:00,00002_17-10-2025-16.37,54.46,50.49
00004,60000,71801,AVE,AVE,2025-10-17 16:57:00,2025-10-17 19:34:00,0 days 02:37:00,00004_17-10-2025-16.57,81.35,132.94
00015,60000,71801,OUIGO,OUIGO,2025-10-17 17:17:00,2025-10-17 19:54:00,0 days 02:37:00,00015_17-10-2025-17.17,35.0,39.03
00009,60000,71801,IRYO,IRYO,2025-10-17 17:22:00,2025-10-17 20:14:00,0 days 02:52:00,00009_17-10-2025-17.22,60.58,59.84
00018,60000,71801,AVLO,AVLO,2025-10-17 17:27:00,2025-10-17 20:46:00,0 days 03:19:00,00018_17-10-2025-17.27,45.0,76.62
00004,60000,71801,AVE,AVE,2025-10-17 17:57:00,2025-10-17 20:34:00,0 days 02:37:00,00004_17-10-2025-17.57,45.95,64.78
00016,60000,71801,AVE,AVE,2025-10-17 18:27:00,2025-10-17 21:24:00,0 days 02:57:00,00016_17-10-2025-18.27,68.95,91.75
00002,60000,71801,IRYO,IRYO,2025-10-17 18:32:00,2025-10-17 21:09:00,0 days 02:37:00,00002_17-10-2025-18.32,31.97,32.51
00004,60000,71801,AVE,AVE,2025-10-17 18:57:00,2025-10-17 21:34:00,0 days 02:37:00,00004_17-10-2025-18.57,54.25,86.45
00009,60000,71801,IRYO,IRYO,2025-10-17 19:29:00,2025-10-17 22:21:00,0 days 02:52:00,00009_17-10-2025-19.29,62.84,64.5
